column,row,id,common_crops
33,6,1126,"maize, potato, rice"
33,7,1127,"potato, cabbage, cauliflower, maize"
33,8,1128,"maize, potato, rice"
33,9,1129,"blackgram, broccoli, cabbage, cauliflower"
33,10,1130,"blackgram, broccoli, cabbage, cauliflower"
33,11,1131,"blackgram, broccoli, cabbage, cauliflower"
33,12,1132,"blackgram, broccoli, cabbage, cauliflower"
33,13,1133,"blackgram, broccoli, cabbage, cauliflower"
33,14,1134,"blackgram, broccoli, cabbage"
33,15,1135,
33,16,1136,
33,17,1137,
33,18,1138,
33,19,1139,
33,20,1140,
33,21,1141,
33,22,1142,
33,23,1143,
33,24,1144,
33,25,1145,
33,26,1146,
33,27,1147,
33,28,1148,
33,29,1149,
33,30,1150,
33,31,1151,
33,32,1152,
33,33,1153,
33,34,1154,
33,35,1155,
34,1,1156,
34,2,1157,
34,3,1158,"blackgram, broccoli, cabbage, cauliflower"
34,4,1159,"blackgram, broccoli, cabbage, cauliflower"
34,5,1160,"blackgram, broccoli, cabbage, cauliflower"
34,6,1161,"blackgram, broccoli, cabbage, cauliflower"
34,7,1162,"maize, potato, rice"
34,8,1163,"blackgram, broccoli, cabbage, cauliflower"
34,9,1164,"blackgram, broccoli, cabbage, cauliflower"
34,10,1165,"blackgram, broccoli, cabbage, cauliflower"
34,11,1166,"blackgram, broccoli, cabbage, cauliflower"
34,12,1167,"blackgram, broccoli, cabbage, cauliflower"
34,13,1168,"blackgram, broccoli, cabbage, cauliflower"
34,14,1169,
34,15,1170,
34,16,1171,
34,17,1172,
34,18,1173,
34,19,1174,
34,20,1175,
34,21,1176,
34,22,1177,
34,23,1178,
34,24,1179,
34,25,1180,
34,26,1181,
34,27,1182,
34,28,1183,
34,29,1184,
34,30,1185,
34,31,1186,
34,32,1187,
34,33,1188,
34,34,1189,
34,35,1190,
35,1,1191,
35,2,1192,
35,3,1193,"blackgram, broccoli, cabbage, cauliflower"
35,4,1194,"blackgram, broccoli, cabbage, cauliflower"
35,5,1195,"blackgram, broccoli, cabbage, cauliflower"
35,6,1196,"blackgram, broccoli, cabbage, cauliflower"
35,7,1197,"blackgram, broccoli, cabbage, cauliflower"
35,8,1198,"blackgram, broccoli, cabbage, cauliflower"
35,9,1199,"blackgram, broccoli, cabbage, cauliflower"
35,10,1200,"blackgram, broccoli, cabbage, cauliflower"
35,11,1201,"blackgram, broccoli, cabbage, cauliflower"
35,12,1202,"blackgram, broccoli, cabbage, cauliflower"
35,13,1203,
35,14,1204,
35,15,1205,
35,16,1206,
35,17,1207,
35,18,1208,
35,19,1209,
35,20,1210,
35,21,1211,
35,22,1212,
35,23,1213,
35,24,1214,
35,25,1215,
35,26,1216,
35,27,1217,
35,28,1218,
35,29,1219,
35,30,1220,
35,31,1221,
35,32,1222,
35,33,1223,
35,34,1224,
35,35,1225,
36,1,1226,
36,2,1227,
36,3,1228,
36,4,1229,"blackgram, broccoli, cabbage, cauliflower"
36,5,1230,"blackgram, broccoli, cabbage, cauliflower"
36,6,1231,"blackgram, broccoli, cabbage, cauliflower"
36,7,1232,"blackgram, broccoli, cabbage, cauliflower"
36,8,1233,"blackgram, broccoli, cabbage, cauliflower"
36,9,1234,"blackgram, broccoli, cabbage, cauliflower"
36,10,1235,"blackgram, broccoli, cabbage, cauliflower"
36,11,1236,"blackgram, broccoli, cabbage, cauliflower"
36,12,1237,
36,13,1238,
36,14,1239,
36,15,1240,
36,16,1241,
36,17,1242,
36,18,1243,
36,19,1244,
36,20,1245,
36,21,1246,
36,22,1247,
36,23,1248,
36,24,1249,
36,25,1250,
36,26,1251,
36,27,1252,
36,28,1253,
36,29,1254,
36,30,1255,
36,31,1256,
36,32,1257,
36,33,1258,
36,34,1259,
36,35,1260,
37,1,1261,
37,2,1262,
37,3,1263,
37,4,1264,
37,5,1265,"blackgram, broccoli, cabbage, cauliflower"
37,6,1266,"blackgram, broccoli, cabbage, cauliflower"
37,7,1267,"blackgram, broccoli, cabbage, cauliflower"
37,8,1268,"blackgram, broccoli, cabbage, cauliflower"
37,9,1269,"blackgram, broccoli, cabbage, cauliflower"
37,10,1270,"blackgram, broccoli, cabbage, cauliflower"
37,11,1271,"blackgram, broccoli, cabbage, cauliflower"
37,12,1272,
37,13,1273,
37,14,1274,
37,15,1275,
37,16,1276,
37,17,1277,
37,18,1278,
37,19,1279,
37,20,1280,
37,21,1281,
37,22,1282,
37,23,1283,
37,24,1284,
37,25,1285,
37,26,1286,
37,27,1287,
37,28,1288,
37,29,1289,
37,30,1290,
37,31,1291,
37,32,1292,
37,33,1293,
37,34,1294,
37,35,1295,
38,1,1296,
38,2,1297,
38,3,1298,
38,4,1299,
38,5,1300,
38,6,1301,"blackgram, broccoli, cabbage, cauliflower"
38,7,1302,"blackgram, broccoli, cabbage, cauliflower"
38,8,1303,"blackgram, broccoli, cabbage, cauliflower"
38,9,1304,
38,10,1305,
38,11,1306,
38,12,1307,
38,13,1308,
38,14,1309,
38,15,1310,
38,16,1311,
38,17,1312,
38,18,1313,
38,19,1314,
38,20,1315,
38,21,1316,
38,22,1317,
38,23,1318,
38,24,1319,
38,25,1320,
38,26,1321,
38,27,1322,
38,28,1323,
38,29,1324,
38,30,1325,
38,31,1326,
38,32,1327,
38,33,1328,
38,34,1329,
38,35,1330,
39,1,1331,
39,2,1332,
39,3,1333,
39,4,1334,
39,5,1335,
39,6,1336,
39,7,1337,
39,8,1338,
39,9,1339,
39,10,1340,
39,11,1341,
39,12,1342,
39,13,1343,
39,14,1344,
39,15,1345,
39,16,1346,
39,17,1347,
39,18,1348,
39,19,1349,
39,20,1350,
39,21,1351,
39,22,1352,
39,23,1353,
39,24,1354,
39,25,1355,
39,26,1356,
39,27,1357,
39,28,1358,
39,29,1359,
39,30,1360,
39,31,1361,
39,32,1362,
39,33,1363,
39,34,1364,
39,35,1365,
40,1,1366,
40,2,1367,
40,3,1368,
40,4,1369,
40,5,1370,
40,6,1371,
40,7,1372,
40,8,1373,
40,9,1374,
40,10,1375,
40,11,1376,
40,12,1377,
40,13,1378,
40,14,1379,
40,15,1380,
40,16,1381,
40,17,1382,
40,18,1383,
40,19,1384,
40,20,1385,
40,21,1386,
40,22,1387,
40,23,1388,
40,24,1389,
40,25,1390,
40,26,1391,
40,27,1392,
40,28,1393,
40,29,1394,
40,30,1395,
40,31,1396,
40,32,1397,
40,33,1398,
40,34,1399,
40,35,1400,
41,1,1401,
41,2,1402,
41,3,1403,
41,4,1404,
41,5,1405,
41,6,1406,
41,7,1407,
41,8,1408,
41,9,1409,
41,10,1410,
41,11,1411,
41,12,1412,
41,13,1413,
41,14,1414,
41,15,1415,
41,16,1416,
41,17,1417,
41,18,1418,
41,19,1419,
41,20,1420,
41,21,1421,
41,22,1422,
41,23,1423,
41,24,1424,
41,25,1425,
41,26,1426,
41,27,1427,
41,28,1428,
41,29,1429,
41,30,1430,
41,31,1431,
41,32,1432,
41,33,1433,
41,34,1434,
41,35,1435,
42,1,1436,
42,2,1437,
42,3,1438,
42,4,1439,
42,5,1440,
42,6,1441,
42,7,1442,
42,8,1443,
42,9,1444,
42,10,1445,
42,11,1446,
42,12,1447,
42,13,1448,
42,14,1449,
42,15,1450,
42,16,1451,
42,17,1452,
42,18,1453,
42,19,1454,
42,20,1455,
42,21,1456,
42,22,1457,
42,23,1458,
42,24,1459,
42,25,1460,
42,26,1461,
42,27,1462,
42,28,1463,
42,29,1464,
42,30,1465,
42,31,1466,
42,32,1467,
42,33,1468,
42,34,1469,
42,35,1470,
43,1,1471,
43,2,1472,
43,3,1473,
43,4,1474,
43,5,1475,
43,6,1476,
43,7,1477,
43,8,1478,
43,9,1479,
43,10,1480,
43,11,1481,
43,12,1482,
43,13,1483,
43,14,1484,
43,15,1485,
43,16,1486,
43,17,1487,
43,18,1488,
43,19,1489,
43,20,1490,
43,21,1491,
43,22,1492,
43,23,1493,
43,24,1494,
43,25,1495,
43,26,1496,
43,27,1497,
43,28,1498,
43,29,1499,
43,30,1500,
43,31,1501,
43,32,1502,
43,33,1503,
43,34,1504,
43,35,1505,
44,1,1506,
44,2,1507,
44,3,1508,
44,4,1509,
44,5,1510,
44,6,1511,
44,7,1512,
44,8,1513,
44,9,1514,
44,10,1515,
44,11,1516,
44,12,1517,
44,13,1518,
44,14,1519,
44,15,1520,
44,16,1521,
44,17,1522,
44,18,1523,
44,19,1524,
44,20,1525,
44,21,1526,
44,22,1527,
44,23,1528,
44,24,1529,
44,25,1530,
44,26,1531,
44,27,1532,
44,28,1533,
44,29,1534,
44,30,1535,
44,31,1536,
44,32,1537,
44,33,1538,
44,34,1539,
44,35,1540,
45,1,1541,
45,2,1542,
45,3,1543,
45,4,1544,
45,5,1545,
45,6,1546,
45,7,1547,
45,8,1548,
45,9,1549,
45,10,1550,
45,11,1551,
45,12,1552,
45,13,1553,
45,14,1554,
45,15,1555,
45,16,1556,
45,17,1557,
45,18,1558,
45,19,1559,
45,20,1560,
45,21,1561,
45,22,1562,
45,23,1563,
45,24,1564,
45,25,1565,
45,26,1566,
45,27,1567,
45,28,1568,
45,29,1569,
45,30,1570,
45,31,1571,
45,32,1572,
45,33,1573,
45,34,1574,
45,35,1575,
46,1,1576,
46,2,1577,
46,3,1578,
46,4,1579,
46,5,1580,
46,6,1581,
46,7,1582,
46,8,1583,
46,9,1584,
46,10,1585,
46,11,1586,
46,12,1587,
46,13,1588,
46,14,1589,
46,15,1590,
46,16,1591,
46,17,1592,
46,18,1593,
46,19,1594,
46,20,1595,
46,21,1596,
46,22,1597,
46,23,1598,
46,24,1599,
46,25,1600,
46,26,1601,
46,27,1602,
46,28,1603,
46,29,1604,
46,30,1605,
46,31,1606,
46,32,1607,
46,33,1608,
46,34,1609,
46,35,1610,
47,1,1611,
47,2,1612,
47,3,1613,
47,4,1614,
47,5,1615,
47,6,1616,
47,7,1617,
47,8,1618,
47,9,1619,
47,10,1620,
47,11,1621,
47,12,1622,
47,13,1623,
47,14,1624,
47,15,1625,
47,16,1626,
47,17,1627,
47,18,1628,
47,19,1629,
47,20,1630,
47,21,1631,
47,22,1632,
47,23,1633,
47,24,1634,
47,25,1635,
47,26,1636,
47,27,1637,
47,28,1638,
47,29,1639,
47,30,1640,
47,31,1641,
47,32,1642,
47,33,1643,
47,34,1644,
47,35,1645,
